Target,Variable,Method,Batch,evalt,Low Similarity Count,Novelty Error
target_CHEMBL260,logp,MLP,1,sorted_fcv,35,0.8838293845240904
target_CHEMBL260,logp,MLP,2,sorted_fcv,25,2.0632065646747093
target_CHEMBL260,logp,MLP,3,sorted_fcv,18,0.8633986693218872
target_CHEMBL260,logp,MLP,4,sorted_fcv,12,1.251494273675154
target_CHEMBL260,logp,MLP,5,sorted_fcv,17,0.8843361799428917
target_CHEMBL260,logp,MLP,6,sorted_fcv,17,0.9826336004943752
target_CHEMBL260,logp,MLP,7,sorted_fcv,14,0.8636488253530449
target_CHEMBL260,logp,MLP,8,sorted_fcv,23,0.8444238923108587
target_CHEMBL260,logp,MLP,9,sorted_fcv,31,0.7884344711547215
target_CHEMBL279,logp,RF,1,sorted_fcv,38,1.0196592442645072
target_CHEMBL279,logp,RF,2,sorted_fcv,31,1.0999372759856632
target_CHEMBL279,logp,RF,3,sorted_fcv,19,0.6819138755980864
target_CHEMBL279,logp,RF,4,sorted_fcv,13,0.8802641025641028
target_CHEMBL279,logp,RF,5,sorted_fcv,16,0.4895674999999998
target_CHEMBL279,logp,RF,6,sorted_fcv,16,0.8270541666666659
target_CHEMBL279,logp,RF,7,sorted_fcv,17,0.8607529411764706
target_CHEMBL279,logp,RF,8,sorted_fcv,31,0.9629655913978498
target_CHEMBL279,logp,RF,9,sorted_fcv,53,0.7781220125786161
target_CHEMBL279,logp,xgboost,1,sorted_fcv,38,0.9293933184210528
target_CHEMBL279,logp,xgboost,2,sorted_fcv,31,1.0938624387096776
target_CHEMBL279,logp,xgboost,3,sorted_fcv,19,0.8554133736842106
target_CHEMBL279,logp,xgboost,4,sorted_fcv,13,1.0900428769230766
target_CHEMBL279,logp,xgboost,5,sorted_fcv,16,0.66200388125
target_CHEMBL279,logp,xgboost,6,sorted_fcv,16,0.96239523125
target_CHEMBL279,logp,xgboost,7,sorted_fcv,17,0.6514660058823529
target_CHEMBL279,logp,xgboost,8,sorted_fcv,31,0.954366870967742
target_CHEMBL279,logp,xgboost,9,sorted_fcv,53,0.7395281999999999
target_CHEMBL279,logp,MLP,1,sorted_fcv,38,1.1441938552341644
target_CHEMBL279,logp,MLP,2,sorted_fcv,31,1.4909565505433229
target_CHEMBL279,logp,MLP,3,sorted_fcv,19,1.5094975736793437
target_CHEMBL279,logp,MLP,4,sorted_fcv,13,1.2725473261514109
target_CHEMBL279,logp,MLP,5,sorted_fcv,16,1.1924871703835511
target_CHEMBL279,logp,MLP,6,sorted_fcv,16,1.480092112297939
target_CHEMBL279,logp,MLP,7,sorted_fcv,17,1.067456407656295
target_CHEMBL279,logp,MLP,8,sorted_fcv,31,1.3592608825194357
target_CHEMBL279,logp,MLP,9,sorted_fcv,53,1.4825916435175417
target_CHEMBL240,None,RF,1,unsorted_fcv,53,0.5265694682675812
target_CHEMBL240,None,RF,2,unsorted_fcv,37,0.4339104729729729
target_CHEMBL240,None,RF,3,unsorted_fcv,42,0.5567606516290725
target_CHEMBL240,None,RF,4,unsorted_fcv,23,0.6702865612648223
target_CHEMBL240,None,RF,5,unsorted_fcv,13,0.7817538461538459
target_CHEMBL240,None,RF,6,unsorted_fcv,13,0.3505846153846151
target_CHEMBL240,None,RF,7,unsorted_fcv,10,0.7206
target_CHEMBL240,None,RF,8,unsorted_fcv,11,0.9965818181818183
target_CHEMBL240,None,RF,9,unsorted_fcv,12,0.7992166666666668
target_CHEMBL240,None,xgboost,1,unsorted_fcv,53,0.6349871018867923
target_CHEMBL240,None,xgboost,2,unsorted_fcv,37,0.5173701621621621
target_CHEMBL240,None,xgboost,3,unsorted_fcv,42,0.6525313166666666
target_CHEMBL240,None,xgboost,4,unsorted_fcv,23,0.3081777652173913
target_CHEMBL240,None,xgboost,5,unsorted_fcv,13,0.5695435923076925
target_CHEMBL240,None,xgboost,6,unsorted_fcv,13,0.2642672
target_CHEMBL240,None,xgboost,7,unsorted_fcv,10,0.5777801499999996
target_CHEMBL240,None,xgboost,8,unsorted_fcv,11,1.105804527272727
target_CHEMBL240,None,xgboost,9,unsorted_fcv,12,0.7516088083333333
target_CHEMBL240,None,MLP,1,unsorted_fcv,53,1.01461582344022
target_CHEMBL240,None,MLP,2,unsorted_fcv,37,0.6625534665714511
target_CHEMBL240,None,MLP,3,unsorted_fcv,42,0.4987274715435871
target_CHEMBL240,None,MLP,4,unsorted_fcv,23,0.4832851340832014
target_CHEMBL240,None,MLP,5,unsorted_fcv,13,0.9322283013482602
target_CHEMBL240,None,MLP,6,unsorted_fcv,13,0.3837984226799301
target_CHEMBL240,None,MLP,7,unsorted_fcv,10,1.242834366635447
target_CHEMBL240,None,MLP,8,unsorted_fcv,11,1.1841571590535918
target_CHEMBL240,None,MLP,9,unsorted_fcv,12,0.8090311023164677
target_CHEMBL260,None,RF,1,unsorted_fcv,38,0.9461074561403509
target_CHEMBL260,None,RF,2,unsorted_fcv,19,0.9734365325077402
target_CHEMBL260,None,RF,3,unsorted_fcv,9,0.9391005291005292
target_CHEMBL260,None,RF,4,unsorted_fcv,7,1.353273809523809
target_CHEMBL260,None,RF,5,unsorted_fcv,5,1.125400000000001
target_CHEMBL260,None,RF,6,unsorted_fcv,3,1.3856666666666664
target_CHEMBL260,None,RF,7,unsorted_fcv,4,0.230400000000001
target_CHEMBL260,None,RF,8,unsorted_fcv,1,0.4976000000000011
target_CHEMBL260,None,RF,9,unsorted_fcv,5,0.9580000000000004
target_CHEMBL260,None,xgboost,1,unsorted_fcv,38,0.893830792105263
target_CHEMBL260,None,xgboost,2,unsorted_fcv,19,1.0701395631578947
target_CHEMBL260,None,xgboost,3,unsorted_fcv,9,0.9227389444444446
target_CHEMBL260,None,xgboost,4,unsorted_fcv,7,1.621179285714286
target_CHEMBL260,None,xgboost,5,unsorted_fcv,5,1.1351741000000002
target_CHEMBL260,None,xgboost,6,unsorted_fcv,3,1.4622389666666662
target_CHEMBL260,None,xgboost,7,unsorted_fcv,4,0.5803927750000004
target_CHEMBL260,None,xgboost,8,unsorted_fcv,1,0.7497337000000002
target_CHEMBL260,None,xgboost,9,unsorted_fcv,5,0.8306718599999996
target_CHEMBL260,None,MLP,1,unsorted_fcv,38,1.2342620016599646
target_CHEMBL260,None,MLP,2,unsorted_fcv,19,0.8009975124317367
target_CHEMBL260,None,MLP,3,unsorted_fcv,9,0.7130217473802954
target_CHEMBL260,None,MLP,4,unsorted_fcv,7,0.5883250592814502
target_CHEMBL260,None,MLP,5,unsorted_fcv,5,0.6588469707505432
target_CHEMBL260,None,MLP,6,unsorted_fcv,3,2.1900929183518425
target_CHEMBL260,None,MLP,7,unsorted_fcv,4,1.0317077260733576
target_CHEMBL260,None,MLP,8,unsorted_fcv,1,0.2754588996094931
target_CHEMBL260,None,MLP,9,unsorted_fcv,5,0.6691961620868107
target_CHEMBL279,None,RF,1,unsorted_fcv,49,0.8091444270015696
target_CHEMBL279,None,RF,2,unsorted_fcv,31,0.7674865591397854
target_CHEMBL279,None,RF,3,unsorted_fcv,13,0.4844055944055944
target_CHEMBL279,None,RF,4,unsorted_fcv,7,0.5674857142857137
target_CHEMBL279,None,RF,5,unsorted_fcv,6,0.8193333333333328
target_CHEMBL279,None,RF,6,unsorted_fcv,2,0.9863999999999988
target_CHEMBL279,None,RF,7,unsorted_fcv,7,1.0502857142857136
target_CHEMBL279,None,RF,8,unsorted_fcv,1,1.442400000000001
target_CHEMBL279,None,RF,9,unsorted_fcv,4,0.8115500000000002
target_CHEMBL279,None,xgboost,1,unsorted_fcv,49,0.8245111448979592
target_CHEMBL279,None,xgboost,2,unsorted_fcv,31,0.6940547612903225
target_CHEMBL279,None,xgboost,3,unsorted_fcv,13,0.4401241230769231
target_CHEMBL279,None,xgboost,4,unsorted_fcv,7,0.8276142999999999
target_CHEMBL279,None,xgboost,5,unsorted_fcv,6,0.9384600999999998
target_CHEMBL279,None,xgboost,6,unsorted_fcv,2,0.9788248
target_CHEMBL279,None,xgboost,7,unsorted_fcv,7,1.0638791
target_CHEMBL279,None,xgboost,8,unsorted_fcv,1,0.8912396999999999
target_CHEMBL279,None,xgboost,9,unsorted_fcv,4,1.038134325
target_CHEMBL279,None,MLP,1,unsorted_fcv,49,0.9096247060640764
target_CHEMBL279,None,MLP,2,unsorted_fcv,31,0.99618479022788
target_CHEMBL279,None,MLP,3,unsorted_fcv,13,0.6071371232560773
target_CHEMBL279,None,MLP,4,unsorted_fcv,7,0.814494083270098
target_CHEMBL279,None,MLP,5,unsorted_fcv,6,1.0253831907043938
target_CHEMBL279,None,MLP,6,unsorted_fcv,2,0.887863360099463
target_CHEMBL279,None,MLP,7,unsorted_fcv,7,0.7854574653122361
target_CHEMBL279,None,MLP,8,unsorted_fcv,1,1.9220672892474011
target_CHEMBL279,None,MLP,9,unsorted_fcv,4,0.9612631075844752
target_CHEMBL240,None,RF,1,CV,2,0.8217000000000012
target_CHEMBL240,None,RF,2,CV,2,0.3398000000000003
target_CHEMBL240,None,RF,3,CV,1,0.0824000000000015
target_CHEMBL240,None,RF,4,CV,3,0.5279333333333328
target_CHEMBL240,None,RF,5,CV,3,0.7978000000000011
target_CHEMBL240,None,RF,6,CV,1,1.7729999999999997
target_CHEMBL240,None,RF,7,CV,2,0.2629999999999981
target_CHEMBL240,None,RF,8,CV,5,1.3018799999999988
target_CHEMBL240,None,RF,9,CV,4,0.9550999999999996
target_CHEMBL240,None,RF,10,CV,1,0.5476000000000001
target_CHEMBL240,None,xgboost,1,CV,2,0.8373599999999999
target_CHEMBL240,None,xgboost,2,CV,2,0.2838077499999998
target_CHEMBL240,None,xgboost,3,CV,1,0.0578786999999998
target_CHEMBL240,None,xgboost,4,CV,3,0.7322734333333333
target_CHEMBL240,None,xgboost,5,CV,3,0.5155336333333335
target_CHEMBL240,None,xgboost,6,CV,1,1.7353943000000005
target_CHEMBL240,None,xgboost,7,CV,2,0.4112965499999998
target_CHEMBL240,None,xgboost,8,CV,5,1.2715669
target_CHEMBL240,None,xgboost,9,CV,4,0.7471409999999998
target_CHEMBL240,None,xgboost,10,CV,1,0.6153843999999999
target_CHEMBL240,None,MLP,1,CV,2,0.956899869572594
target_CHEMBL240,None,MLP,2,CV,2,0.7517699102293878
target_CHEMBL240,None,MLP,3,CV,1,1.1288814321491918
target_CHEMBL240,None,MLP,4,CV,3,1.6476371963837266
target_CHEMBL240,None,MLP,5,CV,3,1.2298834292094467
target_CHEMBL240,None,MLP,6,CV,1,1.953961334065326
target_CHEMBL240,None,MLP,7,CV,2,1.2183717699494616
target_CHEMBL240,None,MLP,8,CV,5,1.1530272955377954
target_CHEMBL240,None,MLP,9,CV,4,1.323900827710493
target_CHEMBL240,None,MLP,10,CV,1,1.475217731639475
target_CHEMBL260,None,RF,1,CV,0,0.0
target_CHEMBL260,None,RF,2,CV,1,1.0126
target_CHEMBL260,None,RF,3,CV,4,0.9825499999999994
target_CHEMBL260,None,RF,4,CV,4,1.1969500000000002
target_CHEMBL260,None,RF,5,CV,3,1.248066666666667
target_CHEMBL260,None,RF,6,CV,2,0.3836000000000013
target_CHEMBL260,None,RF,7,CV,1,0.6359999999999992
target_CHEMBL260,None,RF,8,CV,3,0.5061999999999994
target_CHEMBL260,None,RF,9,CV,3,0.9046666666666684
target_CHEMBL260,None,RF,10,CV,2,0.7187999999999986
target_CHEMBL260,None,xgboost,1,CV,0,0.0
target_CHEMBL260,None,xgboost,2,CV,1,1.4785643000000004
target_CHEMBL260,None,xgboost,3,CV,4,0.9427004249999996
target_CHEMBL260,None,xgboost,4,CV,4,1.1711614
target_CHEMBL260,None,xgboost,5,CV,3,1.5592945666666669
target_CHEMBL260,None,xgboost,6,CV,2,0.3403441499999999
target_CHEMBL260,None,xgboost,7,CV,1,0.4660760000000001
target_CHEMBL260,None,xgboost,8,CV,3,0.7217628666666668
target_CHEMBL260,None,xgboost,9,CV,3,0.5415514666666663
target_CHEMBL260,None,xgboost,10,CV,2,0.7072596999999998
target_CHEMBL260,None,MLP,1,CV,0,0.0
target_CHEMBL260,None,MLP,2,CV,1,2.2877500496885155
target_CHEMBL260,None,MLP,3,CV,4,1.2415831045685377
target_CHEMBL260,None,MLP,4,CV,4,0.3353892783320282
target_CHEMBL260,None,MLP,5,CV,3,0.6299698690474692
target_CHEMBL260,None,MLP,6,CV,2,0.5549749043604271
target_CHEMBL260,None,MLP,7,CV,1,0.0480071183861472
target_CHEMBL260,None,MLP,8,CV,3,0.4348421002534858
target_CHEMBL260,None,MLP,9,CV,3,0.6098510314061123
target_CHEMBL260,None,MLP,10,CV,2,0.5574147966398941
target_CHEMBL279,None,RF,1,CV,4,1.3075999999999983
target_CHEMBL279,None,RF,2,CV,4,0.4176000000000002
target_CHEMBL279,None,RF,3,CV,4,1.2316500000000004
target_CHEMBL279,None,RF,4,CV,1,0.6539999999999999
target_CHEMBL279,None,RF,5,CV,6,1.154133333333334
target_CHEMBL279,None,RF,6,CV,3,0.9642000000000012
target_CHEMBL279,None,RF,7,CV,4,0.3776000000000001
target_CHEMBL279,None,RF,8,CV,3,0.8600666666666662
target_CHEMBL279,None,RF,9,CV,2,0.8153999999999999
target_CHEMBL279,None,RF,10,CV,3,1.329066666666666
target_CHEMBL279,None,xgboost,1,CV,4,1.1725268499999997
target_CHEMBL279,None,xgboost,2,CV,4,0.5559543999999998
target_CHEMBL279,None,xgboost,3,CV,4,0.920934775
target_CHEMBL279,None,xgboost,4,CV,1,1.2457387000000004
target_CHEMBL279,None,xgboost,5,CV,6,1.2270739666666666
target_CHEMBL279,None,xgboost,6,CV,3,1.0073411
target_CHEMBL279,None,xgboost,7,CV,4,0.394635525
target_CHEMBL279,None,xgboost,8,CV,3,0.9926310666666666
target_CHEMBL279,None,xgboost,9,CV,2,0.907804
target_CHEMBL279,None,xgboost,10,CV,3,1.091362233333333
target_CHEMBL279,None,MLP,1,CV,4,1.3857852401602548
target_CHEMBL279,None,MLP,2,CV,4,0.3994205292609716
target_CHEMBL279,None,MLP,3,CV,4,1.960075996541164
target_CHEMBL279,None,MLP,4,CV,1,0.6440175560672801
target_CHEMBL279,None,MLP,5,CV,6,1.4426269359756163
target_CHEMBL279,None,MLP,6,CV,3,0.833561578786167
target_CHEMBL279,None,MLP,7,CV,4,0.6274653263868557
target_CHEMBL279,None,MLP,8,CV,3,1.0708304943207942
target_CHEMBL279,None,MLP,9,CV,2,0.2295700946278476
target_CHEMBL279,None,MLP,10,CV,3,1.8140347752894224
target_CHEMBL240,None,RF,1,scaffold_CV,9,2.9458000000000006
target_CHEMBL240,None,RF,2,scaffold_CV,55,0.3890036363636363
target_CHEMBL240,None,RF,3,scaffold_CV,9,0.358266666666666
target_CHEMBL240,None,RF,4,scaffold_CV,4,0.5978999999999999
target_CHEMBL240,None,RF,5,scaffold_CV,2,0.1039999999999987
target_CHEMBL240,None,RF,6,scaffold_CV,5,0.5329599999999999
target_CHEMBL240,None,RF,7,scaffold_CV,5,0.5244399999999999
target_CHEMBL240,None,RF,8,scaffold_CV,21,0.7250476190476188
target_CHEMBL240,None,RF,9,scaffold_CV,7,1.1028000000000002
target_CHEMBL240,None,RF,10,scaffold_CV,10,0.92456
target_CHEMBL240,None,xgboost,1,scaffold_CV,9,2.998973544444445
target_CHEMBL240,None,xgboost,2,scaffold_CV,55,0.3508547890909092
target_CHEMBL240,None,xgboost,3,scaffold_CV,9,0.3819090888888889
target_CHEMBL240,None,xgboost,4,scaffold_CV,4,0.7909317
target_CHEMBL240,None,xgboost,5,scaffold_CV,2,0.3385579999999994
target_CHEMBL240,None,xgboost,6,scaffold_CV,5,0.1534080800000001
target_CHEMBL240,None,xgboost,7,scaffold_CV,5,0.5724990199999999
target_CHEMBL240,None,xgboost,8,scaffold_CV,21,0.6440400714285714
target_CHEMBL240,None,xgboost,9,scaffold_CV,7,1.1783722
target_CHEMBL240,None,xgboost,10,scaffold_CV,10,0.6274544900000001
target_CHEMBL240,None,MLP,1,scaffold_CV,9,2.338818050158944
target_CHEMBL240,None,MLP,2,scaffold_CV,55,0.7612499822979458
target_CHEMBL240,None,MLP,3,scaffold_CV,9,0.558803117879177
target_CHEMBL240,None,MLP,4,scaffold_CV,4,0.6290205720613371
target_CHEMBL240,None,MLP,5,scaffold_CV,2,0.4586042242850334
target_CHEMBL240,None,MLP,6,scaffold_CV,5,0.9247751728784458
target_CHEMBL240,None,MLP,7,scaffold_CV,5,1.760505475401566
target_CHEMBL240,None,MLP,8,scaffold_CV,21,0.7953814576742297
target_CHEMBL240,None,MLP,9,scaffold_CV,7,1.2130189099484183
target_CHEMBL240,None,MLP,10,scaffold_CV,10,1.2749260671114826
target_CHEMBL260,None,RF,1,scaffold_CV,45,0.7511377777777777
target_CHEMBL260,None,RF,2,scaffold_CV,18,0.906533333333334
target_CHEMBL260,None,RF,3,scaffold_CV,58,0.8945931034482763
target_CHEMBL260,None,RF,4,scaffold_CV,8,1.1118250000000005
target_CHEMBL260,None,RF,5,scaffold_CV,8,1.2367749999999995
target_CHEMBL260,None,RF,6,scaffold_CV,8,0.5055500000000006
target_CHEMBL260,None,RF,7,scaffold_CV,8,0.8501500000000005
target_CHEMBL260,None,RF,8,scaffold_CV,5,0.6212800000000008
target_CHEMBL260,None,RF,9,scaffold_CV,7,0.8948571428571427
target_CHEMBL260,None,RF,10,scaffold_CV,9,1.0513555555555558
target_CHEMBL260,None,xgboost,1,scaffold_CV,45,1.0362501711111112
target_CHEMBL260,None,xgboost,2,scaffold_CV,18,0.9959289
target_CHEMBL260,None,xgboost,3,scaffold_CV,58,0.9309563051724136
target_CHEMBL260,None,xgboost,4,scaffold_CV,8,0.97263935
target_CHEMBL260,None,xgboost,5,scaffold_CV,8,1.0976661125000002
target_CHEMBL260,None,xgboost,6,scaffold_CV,8,0.6741547125
target_CHEMBL260,None,xgboost,7,scaffold_CV,8,0.7895758250000007
target_CHEMBL260,None,xgboost,8,scaffold_CV,5,0.9387658000000002
target_CHEMBL260,None,xgboost,9,scaffold_CV,7,1.0033128428571427
target_CHEMBL260,None,xgboost,10,scaffold_CV,9,1.0523984555555554
target_CHEMBL260,None,MLP,1,scaffold_CV,45,0.581765222619354
target_CHEMBL260,None,MLP,2,scaffold_CV,18,0.7275643652444074
target_CHEMBL260,None,MLP,3,scaffold_CV,58,1.2820417330820943
target_CHEMBL260,None,MLP,4,scaffold_CV,8,1.6967409725762166
target_CHEMBL260,None,MLP,5,scaffold_CV,8,1.1018589549509905
target_CHEMBL260,None,MLP,6,scaffold_CV,8,0.8704501561067887
target_CHEMBL260,None,MLP,7,scaffold_CV,8,0.9112675289614977
target_CHEMBL260,None,MLP,8,scaffold_CV,5,1.795814188200572
target_CHEMBL260,None,MLP,9,scaffold_CV,7,1.1025695888760414
target_CHEMBL260,None,MLP,10,scaffold_CV,9,0.3776466111053782
target_CHEMBL279,None,RF,1,scaffold_CV,30,0.5435955555555553
target_CHEMBL279,None,RF,2,scaffold_CV,35,0.5602085714285715
target_CHEMBL279,None,RF,3,scaffold_CV,2,0.4488000000000012
target_CHEMBL279,None,RF,4,scaffold_CV,27,0.5296962962962962
target_CHEMBL279,None,RF,5,scaffold_CV,4,0.7385000000000004
target_CHEMBL279,None,RF,6,scaffold_CV,16,1.1095750000000004
target_CHEMBL279,None,RF,7,scaffold_CV,19,0.5744947368421053
target_CHEMBL279,None,RF,8,scaffold_CV,11,0.8277181818181819
target_CHEMBL279,None,RF,9,scaffold_CV,11,1.0663454545454545
target_CHEMBL279,None,RF,10,scaffold_CV,15,0.7156533333333335
target_CHEMBL279,None,xgboost,1,scaffold_CV,30,0.4476708333333334
target_CHEMBL279,None,xgboost,2,scaffold_CV,35,0.569761002857143
target_CHEMBL279,None,xgboost,3,scaffold_CV,2,0.3890254999999998
target_CHEMBL279,None,xgboost,4,scaffold_CV,27,0.7268692851851852
target_CHEMBL279,None,xgboost,5,scaffold_CV,4,0.890770675
target_CHEMBL279,None,xgboost,6,scaffold_CV,16,0.9155233625
target_CHEMBL279,None,xgboost,7,scaffold_CV,19,0.5719753368421052
target_CHEMBL279,None,xgboost,8,scaffold_CV,11,0.8147707181818181
target_CHEMBL279,None,xgboost,9,scaffold_CV,11,0.9627141090909088
target_CHEMBL279,None,xgboost,10,scaffold_CV,15,0.8571278333333333
target_CHEMBL279,None,MLP,1,scaffold_CV,30,1.0831801321778736
target_CHEMBL279,None,MLP,2,scaffold_CV,35,0.5681588545830333
target_CHEMBL279,None,MLP,3,scaffold_CV,2,0.6897700059035938
target_CHEMBL279,None,MLP,4,scaffold_CV,27,0.6909687655268613
target_CHEMBL279,None,MLP,5,scaffold_CV,4,0.6779537023509763
target_CHEMBL279,None,MLP,6,scaffold_CV,16,1.139646914750094
target_CHEMBL279,None,MLP,7,scaffold_CV,19,0.7029531871861884
target_CHEMBL279,None,MLP,8,scaffold_CV,11,0.5115112200552626
target_CHEMBL279,None,MLP,9,scaffold_CV,11,0.9985479469398724
target_CHEMBL279,None,MLP,10,scaffold_CV,15,1.6141020655974658
